race_key,first_lane,second_lane,third_lane,trifecta_odds,pred1,pred2,pred3,conf,p_model_raw,hit,returns,act1,act2,act3
2025-08-03-02-若 松,1,5,6,53.4,1,2,5,1.3722346,0.005564284976571798,True,53.4,1,5,6
2025-08-03-03-若 松,2,6,3,49.7,2,6,3,2.1042871,0.005520856473594904,True,49.7,2,6,3
2025-08-03-04-若 松,1,6,3,12.8,1,3,6,0.09431434,0.02215913124382496,True,12.8,1,6,3
2025-08-03-05-若 松,1,2,3,9.0,1,3,2,1.3768448,0.012898536399006844,True,9.0,1,2,3
2025-08-03-06-若 松,1,2,6,12.2,1,2,5,0.8354972,0.0077126650139689445,True,12.2,1,2,6
2025-08-03-07-若 松,5,6,4,298.4,1,6,5,1.1034439,0.0026035646442323923,True,298.4,5,6,4
2025-08-03-08-若 松,1,5,4,36.8,1,2,4,2.0322676,0.0022064566146582365,True,36.8,1,5,4
2025-08-03-09-若 松,1,2,5,20.5,1,2,3,1.5716412,0.0029694796539843082,True,20.5,1,2,5
2025-08-03-10-若 松,1,2,4,8.6,1,4,2,1.5861273,0.008454096503555775,True,8.6,1,2,4
2025-08-03-11-若 松,1,3,2,12.4,1,3,4,0.33001578,0.003943173680454493,True,12.4,1,3,2
2025-08-03-12-若 松,1,2,4,9.1,2,4,5,0.9003647,0.010683393105864525,True,9.1,1,2,4
2025-08-04-01-若 松,3,2,5,26.4,3,1,2,0.11661559,0.00271535268984735,True,26.4,3,2,5
2025-08-04-02-若 松,3,1,5,19.5,3,4,1,0.078371465,0.00162951007951051,True,19.5,3,1,5
2025-08-04-03-若 松,4,5,6,97.3,1,6,2,1.221907,0.0013123664539307356,True,97.3,4,5,6
2025-08-04-04-若 松,1,3,2,97.8,1,2,4,1.0963413,0.010609188117086887,True,97.8,1,3,2
2025-08-04-05-若 松,2,1,3,51.5,1,4,3,0.51459414,0.00715412013232708,True,51.5,2,1,3
2025-08-04-06-若 松,2,4,6,359.3,2,1,6,0.35920274,0.004297312814742327,True,359.3,2,4,6
2025-08-04-07-若 松,4,5,6,69.4,4,1,5,0.24166912,0.00435183010995388,True,69.4,4,5,6
2025-08-04-08-若 松,6,3,1,114.8,3,1,6,0.87700737,0.01619727909564972,True,114.8,6,3,1
2025-08-04-09-若 松,1,6,2,31.1,1,2,3,0.7068135,0.011265918612480164,True,31.1,1,6,2
2025-08-04-10-若 松,5,3,6,189.5,2,3,4,0.85196716,0.00045397362555377185,True,189.5,5,3,6
2025-08-04-11-若 松,3,1,6,97.8,1,3,4,1.0224962,0.0028635102789849043,True,97.8,3,1,6
2025-08-04-12-若 松,2,3,4,93.9,2,1,3,0.7420361,0.0045843543484807014,True,93.9,2,3,4
2025-08-06-01-若 松,1,3,6,16.7,1,3,4,0.8981912,0.008601012639701366,True,16.7,1,3,6
2025-08-06-02-若 松,1,3,4,11.5,1,4,3,0.5991056,0.019867433235049248,True,11.5,1,3,4
2025-08-06-03-若 松,3,5,6,27.2,5,3,2,0.2017796,0.009213806129992008,True,27.2,3,5,6
2025-08-06-04-若 松,6,1,2,19.7,6,3,2,1.9502645,0.0020836752373725176,True,19.7,6,1,2
2025-08-06-05-若 松,1,4,3,18.4,1,3,2,0.5304566,0.013880225829780102,True,18.4,1,4,3
2025-08-06-06-若 松,4,5,1,119.7,3,4,1,0.8484597,0.0014088279567658901,True,119.7,4,5,1
2025-08-06-07-若 松,1,4,2,14.3,1,2,4,0.10131556,0.01755145564675331,True,14.3,1,4,2
2025-08-06-08-若 松,1,2,3,6.4,1,3,2,0.5128043,0.016440384089946747,True,6.4,1,2,3
2025-08-06-09-若 松,1,3,5,23.8,1,3,5,0.96742547,0.013478580862283707,True,23.8,1,3,5
2025-08-06-10-若 松,1,4,3,6.8,1,3,4,0.9552698,0.01158098503947258,True,6.8,1,4,3
2025-08-06-11-若 松,1,5,2,17.6,1,3,4,1.3639333,0.004545573145151138,True,17.6,1,5,2
2025-08-06-12-若 松,1,5,3,51.6,1,2,3,0.9713061,0.00639551505446434,True,51.6,1,5,3
2025-08-07-01-若 松,2,1,5,117.9,2,3,1,0.5231105,0.003465641289949417,True,117.9,2,1,5
2025-08-07-02-若 松,6,1,4,128.7,6,2,1,1.4673975,0.004354364238679409,True,128.7,6,1,4
2025-08-07-03-若 松,4,1,3,87.3,1,3,2,0.036954403,0.01245331484824419,True,87.3,4,1,3
2025-08-07-04-若 松,1,5,2,31.2,1,2,4,0.60542846,0.009418090805411339,True,31.2,1,5,2
2025-08-07-05-若 松,1,4,2,6.1,1,2,4,0.7456451,0.015532359480857849,True,6.1,1,4,2
2025-08-07-06-若 松,6,1,2,25.0,6,1,3,0.35189432,0.008157845586538315,True,25.0,6,1,2
2025-08-07-07-若 松,1,4,5,56.1,4,1,5,0.35578492,0.013119236566126347,True,56.1,1,4,5
2025-08-07-08-若 松,5,1,3,148.1,1,3,2,0.7028885,0.01153509970754385,True,148.1,5,1,3
2025-08-07-09-若 松,5,1,3,121.1,5,1,4,0.46153092,0.008432954549789429,True,121.1,5,1,3
2025-08-07-10-若 松,1,5,2,24.7,3,2,1,0.3356066,0.006567961536347866,True,24.7,1,5,2
2025-08-07-11-若 松,4,2,3,181.8,3,4,2,1.2860054,0.009390249848365784,True,181.8,4,2,3
2025-08-07-12-若 松,1,2,6,22.5,1,2,3,1.1157061,0.005012737587094307,True,22.5,1,2,6
2025-08-08-01-若 松,1,3,5,21.0,1,2,3,0.78379273,0.006371615920215845,True,21.0,1,3,5
2025-08-08-02-若 松,1,6,4,105.5,1,2,4,0.76092356,0.006090376991778612,True,105.5,1,6,4
2025-08-08-03-若 松,3,6,4,16.9,3,6,1,1.3823723,0.007438153028488159,True,16.9,3,6,4
2025-08-08-04-若 松,4,3,5,116.4,2,1,4,1.6521113,7.019219629000872e-05,True,116.4,4,3,5
2025-08-08-05-若 松,1,2,4,3.7,1,2,4,1.0197697,0.010389450937509537,True,3.7,1,2,4
2025-08-08-06-若 松,2,6,1,30.3,2,5,3,2.1197271,0.001333479885943234,True,30.3,2,6,1
2025-08-08-07-若 松,4,2,1,38.7,4,2,1,0.8651405,0.014538164250552654,True,38.7,4,2,1
2025-08-08-08-若 松,4,1,3,233.7,4,1,3,0.043898225,0.01875188760459423,True,233.7,4,1,3
2025-08-08-09-若 松,1,4,6,29.0,1,4,3,1.6422275,0.005275020841509104,True,29.0,1,4,6
2025-08-08-10-若 松,2,5,6,95.4,1,2,4,0.5296804,0.002154505578801036,True,95.4,2,5,6
2025-08-08-11-若 松,1,5,2,12.5,1,5,3,1.3984467,0.0075098429806530476,True,12.5,1,5,2
2025-08-08-12-若 松,3,1,5,64.0,1,3,2,1.1531681,0.005189606454223394,True,64.0,3,1,5
2025-08-09-01-若 松,1,2,3,6.2,1,4,3,0.79473275,0.010966564528644085,True,6.2,1,2,3
2025-08-09-02-若 松,3,5,1,20.6,3,5,6,2.2296844,0.0036526310723274946,True,20.6,3,5,1
2025-08-09-03-若 松,4,3,6,277.2,5,3,4,0.67021847,0.001944780582562089,True,277.2,4,3,6
2025-08-09-04-若 松,5,2,3,439.6,3,2,5,1.1996729,0.013195483945310116,True,439.6,5,2,3
2025-08-09-05-若 松,1,5,6,138.0,1,4,6,1.2533401,0.004608703777194023,True,138.0,1,5,6
2025-08-09-06-若 松,3,4,2,54.1,3,2,4,1.5783587,0.008883446455001831,True,54.1,3,4,2
2025-08-09-07-若 松,3,2,1,197.9,2,4,1,0.4147402,0.008439010940492153,True,197.9,3,2,1
2025-08-09-08-若 松,1,2,3,2.8,1,3,2,0.5547699,0.018979359418153763,True,2.8,1,2,3
2025-08-09-09-若 松,6,4,2,300.3,1,3,2,1.2005513,0.00066407211124897,True,300.3,6,4,2
2025-08-09-10-若 松,1,3,2,22.0,1,3,2,0.8294146,0.014843559823930264,True,22.0,1,3,2
2025-08-09-11-若 松,3,2,4,181.7,3,4,1,0.4222417,0.014369236305356026,True,181.7,3,2,4
2025-08-09-12-若 松,2,1,6,91.8,1,2,3,0.067524314,0.003266051411628723,True,91.8,2,1,6
2025-08-11-01-若 松,6,4,2,91.8,2,4,3,0.26014185,0.013817276805639267,True,91.8,6,4,2
2025-08-11-02-若 松,1,4,5,38.8,1,4,3,1.0049442,0.005151428747922182,True,38.8,1,4,5
2025-08-11-03-若 松,3,1,5,31.0,3,5,1,0.69018334,0.017680412158370018,True,31.0,3,1,5
2025-08-11-04-若 松,2,4,1,33.0,2,1,4,1.2919693,0.00782071240246296,True,33.0,2,4,1
2025-08-11-05-若 松,1,4,2,11.4,1,3,4,0.9615222,0.004353671800345182,True,11.4,1,4,2
2025-08-11-06-若 松,2,6,1,153.5,1,2,3,1.4203768,0.004042371641844511,True,153.5,2,6,1
2025-08-11-07-若 松,1,6,4,8.6,6,1,5,0.2768824,0.010265513323247433,True,8.6,1,6,4
2025-08-11-08-若 松,3,1,5,25.3,1,3,2,0.35348028,0.00641382671892643,True,25.3,3,1,5
2025-08-11-09-若 松,1,2,3,6.7,1,4,3,0.52780896,0.010374752804636955,True,6.7,1,2,3
2025-08-11-10-若 松,1,2,4,7.2,1,5,3,0.35975933,0.0038450828287750483,True,7.2,1,2,4
2025-08-11-11-若 松,1,3,2,6.9,1,2,3,1.2924844,0.010445249266922474,True,6.9,1,3,2
2025-08-11-12-若 松,6,3,2,177.9,6,3,2,0.6469305,0.012667115777730942,True,177.9,6,3,2
2025-08-12-01-若 松,1,5,3,14.6,1,4,3,0.23324794,0.0030412308406084776,True,14.6,1,5,3
2025-08-12-02-若 松,4,5,1,177.6,4,5,1,1.4428097,0.007442919537425041,True,177.6,4,5,1
2025-08-12-03-若 松,5,2,3,354.8,4,2,1,0.099857956,0.0011476150248199701,True,354.8,5,2,3
2025-08-12-04-若 松,2,1,4,18.3,3,2,1,0.024277091,0.0040487125515937805,True,18.3,2,1,4
2025-08-12-05-若 松,2,1,3,14.1,1,2,3,0.08756852,0.01787377893924713,True,14.1,2,1,3
2025-08-12-06-若 松,5,2,3,229.9,2,1,3,0.6316935,0.005319417454302311,True,229.9,5,2,3
2025-08-12-07-若 松,2,1,6,12.7,1,2,3,0.54807544,0.012225968763232231,True,12.7,2,1,6
2025-08-12-08-若 松,1,3,5,13.2,1,3,2,1.1998332,0.005505107343196869,True,13.2,1,3,5
2025-08-12-09-若 松,5,4,6,236.1,4,1,5,0.53011525,0.001552225206978619,True,236.1,5,4,6
2025-08-12-10-若 松,1,3,4,10.1,1,2,3,0.5938614,0.003608218627050519,True,10.1,1,3,4
2025-08-12-11-若 松,1,4,2,11.7,1,2,5,1.2480785,0.00899585708975792,True,11.7,1,4,2
2025-08-12-12-若 松,1,4,2,13.3,1,3,2,0.8406654,0.005734329577535391,True,13.3,1,4,2
